LGWMRI-20180508-02-JP-4-6,1,1.質問,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,※必ず「はい」 または「いいえ」で答えさせる。必要箇所は子どもの受け答えのみ\n\n〔大人〕今日、朝ごはんは食べましたか? -> \n〔子ども〕はい/いいえ,false,false
LGWMRI-20180508-02-JP-4-6,2,2.質問,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,※必ず「はい」 または「いいえ」で答えさせる。必要箇所は子どもの受け答えのみ\n\n〔大人〕野菜は好きですか? -> \n〔子ども〕はい/いいえ,false,false
LGWMRI-20180508-02-JP-4-6,3,3.質問,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,※必ず「はい」 または「いいえ」で答えさせる。必要箇所は子どもの受け答えのみ\n\n〔大人〕泳ぐのは好きですか? -> \n〔子ども〕はい/いいえ,false,false
LGWMRI-20180508-02-JP-4-6,91,91.お母さんと一緒,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,お母さんと一緒,false,false
LGWMRI-20180508-02-JP-4-6,92,92.ここを調査しよう,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ここを調査しよう,false,false
LGWMRI-20180508-02-JP-4-6,93,93.お気に入りの遊び,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,お気に入りの遊び,false,false
LGWMRI-20180508-02-JP-4-6,93,93.お気に入りの遊び,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,お気に入りの遊び, false, false
LGWMRI-20180508-02-JP-4-6,94,94.じゃんけんは意外に難しい,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,じゃんけんは意外に難しい, false, false
LGWMRI-20180508-02-JP-4-6,95,95.ぬいぐるみ,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ぬいぐるみ, false, false
LGWMRI-20180508-02-JP-4-6,96,96.まだ知らないことがたくさんある,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,まだ知らないことがたくさんある, false, false
LGWMRI-20180508-02-JP-4-6,97,97.ピアノの発表会,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ピアノの発表会, false, false
LGWMRI-20180508-02-JP-4-6,98,98.チューリップ畑,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,チューリップ畑, false, false
LGWMRI-20180508-02-JP-4-6,99,99.お寺と神社,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,お寺と神社, false, false
LGWMRI-20180508-02-JP-4-6,100,100.歯がグラグラする,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,歯がグラグラする, false, false
LGWMRI-20180508-02-JP-4-6,101,101.水族館のペンギン,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,水族館のペンギン, false, false
LGWMRI-20180508-02-JP-4-6,102,102.ビーフシチューが食べたい,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ビーフシチューが食べたい, false, false
LGWMRI-20180508-02-JP-4-6,103,103.新しいレインコート,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,新しいレインコート, false, false
LGWMRI-20180508-02-JP-4-6,104,104.牧場の牛,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,牧場の牛, false, false
LGWMRI-20180508-02-JP-4-6,105,105.ことわざを習う,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ことわざを習う, false, false
LGWMRI-20180508-02-JP-4-6,106,106.800万回も聞いた話,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,800万回も聞いた話, false, false
LGWMRI-20180508-02-JP-4-6,107,107.冬は風がピューピュー吹く,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,冬は風がピューピュー吹く, false, false
LGWMRI-20180508-02-JP-4-6,108,108.赤ちゃんがオギャーと泣く,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,赤ちゃんがオギャーと泣く, false, false
LGWMRI-20180508-02-JP-4-6,109,109.病院で注射をする,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,病院で注射をする, false, false
LGWMRI-20180508-02-JP-4-6,110,110.シュークリーム,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,シュークリーム, false, false
LGWMRI-20180508-02-JP-4-6,111,111.ツルがにょきにょきと伸びる,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ツルがにょきにょきと伸びる, false, false
LGWMRI-20180508-02-JP-4-6,112,112.ひゅうがなつという果物,4,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ひゅうがなつという果物, false, false
